,Source,Target
6984,Celia Mendoza,Jorge Agobian
6985,Julianne Smith,America Atlantic
6986,Julianne Smith,America Pacific
6987,Julianne Smith,Jens Stoltenberg
6988,Julianne Smith,Joe Biden
6989,Julianne Smith,Mark Kennedy
6990,Julianne Smith,Anthony Albanese
6991,Julianne Smith,Fumio Kishida
6992,Julianne Smith,Chris Hipkins
6993,Julianne Smith,Yoon Suk Yeol
6994,Julianne Smith,Wang Wenbin
6995,Julianne Smith,Celia Mendoza
6996,Julianne Smith,Jorge Agobian
6997,America Atlantic,America Pacific
6998,America Atlantic,Jens Stoltenberg
6999,America Atlantic,Joe Biden
7000,America Atlantic,Mark Kennedy
7001,America Atlantic,Anthony Albanese
7002,America Atlantic,Fumio Kishida
7003,America Atlantic,Chris Hipkins
7004,America Atlantic,Yoon Suk Yeol
7005,America Atlantic,Wang Wenbin
7006,America Atlantic,Celia Mendoza
7007,America Atlantic,Jorge Agobian
7008,America Pacific,Jens Stoltenberg
7009,America Pacific,Joe Biden
7010,America Pacific,Mark Kennedy
7011,America Pacific,Anthony Albanese
7012,America Pacific,Fumio Kishida
7013,America Pacific,Chris Hipkins
7014,America Pacific,Yoon Suk Yeol
7015,America Pacific,Wang Wenbin
7016,America Pacific,Celia Mendoza
7017,America Pacific,Jorge Agobian
7018,Jens Stoltenberg,Joe Biden
7019,Jens Stoltenberg,Mark Kennedy
7020,Jens Stoltenberg,Anthony Albanese
7021,Jens Stoltenberg,Fumio Kishida
7022,Jens Stoltenberg,Chris Hipkins
7023,Jens Stoltenberg,Yoon Suk Yeol
7024,Jens Stoltenberg,Wang Wenbin
7025,Jens Stoltenberg,Celia Mendoza
7026,Jens Stoltenberg,Jorge Agobian
7027,Joe Biden,Mark Kennedy
7028,Joe Biden,Anthony Albanese
7029,Joe Biden,Fumio Kishida
7030,Joe Biden,Chris Hipkins
7031,Joe Biden,Yoon Suk Yeol
7032,Joe Biden,Wang Wenbin
7033,Joe Biden,Celia Mendoza
7034,Joe Biden,Jorge Agobian
7035,Mark Kennedy,Anthony Albanese
7036,Mark Kennedy,Fumio Kishida
7037,Mark Kennedy,Chris Hipkins
7038,Mark Kennedy,Yoon Suk Yeol
7039,Mark Kennedy,Wang Wenbin
7040,Mark Kennedy,Celia Mendoza
7041,Mark Kennedy,Jorge Agobian
7042,Anthony Albanese,Fumio Kishida
7043,Anthony Albanese,Chris Hipkins
7044,Anthony Albanese,Yoon Suk Yeol
7045,Anthony Albanese,Wang Wenbin
7046,Anthony Albanese,Celia Mendoza
7047,Anthony Albanese,Jorge Agobian
7048,Fumio Kishida,Chris Hipkins
7049,Fumio Kishida,Yoon Suk Yeol
7050,Fumio Kishida,Wang Wenbin
7051,Fumio Kishida,Celia Mendoza
7052,Fumio Kishida,Jorge Agobian
7053,Chris Hipkins,Yoon Suk Yeol
7054,Chris Hipkins,Wang Wenbin
7055,Chris Hipkins,Celia Mendoza
7056,Chris Hipkins,Jorge Agobian
7057,Yoon Suk Yeol,Wang Wenbin
7058,Yoon Suk Yeol,Celia Mendoza
7059,Yoon Suk Yeol,Jorge Agobian
7060,Wang Wenbin,Celia Mendoza
7061,Wang Wenbin,Jorge Agobian
7062,Celia Mendoza,Jorge Agobian
7063,Margaret Gardner,Glyn Davis
7064,Margaret Gardner,Jacqueline Mitelman
7065,Margaret Gardner,Anthony Albanese
7066,Margaret Gardner,Gianni Infantino
7067,Margaret Gardner,John Pesutto
7068,Margaret Gardner,Matthew Camenzuli
7069,Margaret Gardner,Scott Morrison
7070,Margaret Gardner,Trevor Stewart
7071,Margaret Gardner,Joe Armao
7072,Glyn Davis,Jacqueline Mitelman
7073,Glyn Davis,Anthony Albanese
7074,Glyn Davis,Gianni Infantino
7075,Glyn Davis,John Pesutto
7076,Glyn Davis,Matthew Camenzuli
7077,Glyn Davis,Scott Morrison
7078,Glyn Davis,Trevor Stewart
7079,Glyn Davis,Joe Armao
7080,Jacqueline Mitelman,Anthony Albanese
7081,Jacqueline Mitelman,Gianni Infantino
7082,Jacqueline Mitelman,John Pesutto
7083,Jacqueline Mitelman,Matthew Camenzuli
7084,Jacqueline Mitelman,Scott Morrison
7085,Jacqueline Mitelman,Trevor Stewart
7086,Jacqueline Mitelman,Joe Armao
7087,Anthony Albanese,Gianni Infantino
7088,Anthony Albanese,John Pesutto
7089,Anthony Albanese,Matthew Camenzuli
7090,Anthony Albanese,Scott Morrison
7091,Anthony Albanese,Trevor Stewart
7092,Anthony Albanese,Joe Armao
7093,Gianni Infantino,John Pesutto
7094,Gianni Infantino,Matthew Camenzuli
7095,Gianni Infantino,Scott Morrison
7096,Gianni Infantino,Trevor Stewart
7097,Gianni Infantino,Joe Armao
7098,John Pesutto,Matthew Camenzuli
7099,John Pesutto,Scott Morrison
7100,John Pesutto,Trevor Stewart
7101,John Pesutto,Joe Armao
7102,Matthew Camenzuli,Scott Morrison
7103,Matthew Camenzuli,Trevor Stewart
7104,Matthew Camenzuli,Joe Armao
7105,Scott Morrison,Trevor Stewart
7106,Scott Morrison,Joe Armao
7107,Trevor Stewart,Joe Armao
7108,Julianne Smith,America Atlantic
7109,Julianne Smith,America Pacific
7110,Julianne Smith,Jens Stoltenberg
7111,Julianne Smith,Joe Biden
7112,Julianne Smith,Mark Kennedy
7113,Julianne Smith,Anthony Albanese
7114,Julianne Smith,Fumio Kishida
7115,Julianne Smith,Chris Hipkins
7116,Julianne Smith,Yoon Suk Yeol
7117,Julianne Smith,Wang Wenbin
7118,Julianne Smith,Celia Mendoza
7119,Julianne Smith,Jorge Agobian
7120,America Atlantic,America Pacific
7121,America Atlantic,Jens Stoltenberg
7122,America Atlantic,Joe Biden
7123,America Atlantic,Mark Kennedy
7124,America Atlantic,Anthony Albanese
7125,America Atlantic,Fumio Kishida
7126,America Atlantic,Chris Hipkins
7127,America Atlantic,Yoon Suk Yeol
7128,America Atlantic,Wang Wenbin
7129,America Atlantic,Celia Mendoza
7130,America Atlantic,Jorge Agobian
7131,America Pacific,Jens Stoltenberg
7132,America Pacific,Joe Biden
7133,America Pacific,Mark Kennedy
7134,America Pacific,Anthony Albanese
7135,America Pacific,Fumio Kishida
7136,America Pacific,Chris Hipkins
7137,America Pacific,Yoon Suk Yeol
7138,America Pacific,Wang Wenbin
7139,America Pacific,Celia Mendoza
7140,America Pacific,Jorge Agobian
7141,Jens Stoltenberg,Joe Biden
7142,Jens Stoltenberg,Mark Kennedy
7143,Jens Stoltenberg,Anthony Albanese
7144,Jens Stoltenberg,Fumio Kishida
7145,Jens Stoltenberg,Chris Hipkins
7146,Jens Stoltenberg,Yoon Suk Yeol
7147,Jens Stoltenberg,Wang Wenbin
7148,Jens Stoltenberg,Celia Mendoza
7149,Jens Stoltenberg,Jorge Agobian
7150,Joe Biden,Mark Kennedy
7151,Joe Biden,Anthony Albanese
7152,Joe Biden,Fumio Kishida
7153,Joe Biden,Chris Hipkins
7154,Joe Biden,Yoon Suk Yeol
7155,Joe Biden,Wang Wenbin
7156,Joe Biden,Celia Mendoza
7157,Joe Biden,Jorge Agobian
7158,Mark Kennedy,Anthony Albanese
7159,Mark Kennedy,Fumio Kishida
7160,Mark Kennedy,Chris Hipkins
7161,Mark Kennedy,Yoon Suk Yeol
7162,Mark Kennedy,Wang Wenbin
7163,Mark Kennedy,Celia Mendoza
7164,Mark Kennedy,Jorge Agobian
7165,Anthony Albanese,Fumio Kishida
7166,Anthony Albanese,Chris Hipkins
7167,Anthony Albanese,Yoon Suk Yeol
7168,Anthony Albanese,Wang Wenbin
7169,Anthony Albanese,Celia Mendoza
7170,Anthony Albanese,Jorge Agobian
7171,Fumio Kishida,Chris Hipkins
7172,Fumio Kishida,Yoon Suk Yeol
7173,Fumio Kishida,Wang Wenbin
7174,Fumio Kishida,Celia Mendoza
7175,Fumio Kishida,Jorge Agobian
7176,Chris Hipkins,Yoon Suk Yeol
7177,Chris Hipkins,Wang Wenbin
7178,Chris Hipkins,Celia Mendoza
7179,Chris Hipkins,Jorge Agobian
7180,Yoon Suk Yeol,Wang Wenbin
7181,Yoon Suk Yeol,Celia Mendoza
7182,Yoon Suk Yeol,Jorge Agobian
7183,Wang Wenbin,Celia Mendoza
7184,Wang Wenbin,Jorge Agobian
7185,Celia Mendoza,Jorge Agobian
7186,Anthony Albanese,Gary Ramage
7187,Anthony Albanese,Fiona Simson
7188,Anthony Albanese,Tim Ayres
7189,Anthony Albanese,Don Farrell
7190,Anthony Albanese,Murray Watt
7191,Anthony Albanese,David Littleproud
7192,Anthony Albanese,Jamieson Murphy
7193,Gary Ramage,Fiona Simson
7194,Gary Ramage,Tim Ayres
7195,Gary Ramage,Don Farrell
7196,Gary Ramage,Murray Watt
7197,Gary Ramage,David Littleproud
7198,Gary Ramage,Jamieson Murphy
7199,Fiona Simson,Tim Ayres
7200,Fiona Simson,Don Farrell
7201,Fiona Simson,Murray Watt
7202,Fiona Simson,David Littleproud
7203,Fiona Simson,Jamieson Murphy
7204,Tim Ayres,Don Farrell
7205,Tim Ayres,Murray Watt
7206,Tim Ayres,David Littleproud
7207,Tim Ayres,Jamieson Murphy
7208,Don Farrell,Murray Watt
7209,Don Farrell,David Littleproud
7210,Don Farrell,Jamieson Murphy
7211,Murray Watt,David Littleproud
7212,Murray Watt,Jamieson Murphy
7213,David Littleproud,Jamieson Murphy
7214,Anthony Albanese,Gary Ramage
7215,Anthony Albanese,Fiona Simson
7216,Anthony Albanese,Tim Ayres
7217,Anthony Albanese,Don Farrell
7218,Anthony Albanese,Murray Watt
7219,Anthony Albanese,David Littleproud
7220,Anthony Albanese,Jamieson Murphy
7221,Gary Ramage,Fiona Simson
7222,Gary Ramage,Tim Ayres
7223,Gary Ramage,Don Farrell
7224,Gary Ramage,Murray Watt
7225,Gary Ramage,David Littleproud
7226,Gary Ramage,Jamieson Murphy
7227,Fiona Simson,Tim Ayres
7228,Fiona Simson,Don Farrell
7229,Fiona Simson,Murray Watt
7230,Fiona Simson,David Littleproud
7231,Fiona Simson,Jamieson Murphy
7232,Tim Ayres,Don Farrell
7233,Tim Ayres,Murray Watt
7234,Tim Ayres,David Littleproud
7235,Tim Ayres,Jamieson Murphy
7236,Don Farrell,Murray Watt
7237,Don Farrell,David Littleproud
7238,Don Farrell,Jamieson Murphy
7239,Murray Watt,David Littleproud
7240,Murray Watt,Jamieson Murphy
7241,David Littleproud,Jamieson Murphy
7242,Volodymyr Zelensky,Joe Biden
7243,Volodymyr Zelensky,Ben Wallace
7244,Volodymyr Zelensky,Antonio Guterres
7245,Volodymyr Zelensky,Vladimir Putin
7246,Volodymyr Zelensky,Stephane Dujarric
7247,Volodymyr Zelensky,Tayyip Erdogan
7248,Volodymyr Zelensky,Vyacheslav Volodin
7249,Volodymyr Zelensky,Emmanuelle Chaze
7250,Volodymyr Zelensky,Dmitry Peskov
7251,Volodymyr Zelensky,Kyrylo Budanov
7252,Volodymyr Zelensky,Anthony Albanese
7253,Volodymyr Zelensky,Olaf Scholz
7254,Volodymyr Zelensky,Andriy Kovaliov
7255,Volodymyr Zelensky,Amanda Sloat
7256,Volodymyr Zelensky,Serhiy Popko
7257,Volodymyr Zelensky,Dmitry Medvedev
7258,Volodymyr Zelensky,Jake Sullivan
7259,Joe Biden,Ben Wallace
7260,Joe Biden,Antonio Guterres
7261,Joe Biden,Vladimir Putin
7262,Joe Biden,Stephane Dujarric
7263,Joe Biden,Tayyip Erdogan
7264,Joe Biden,Vyacheslav Volodin
7265,Joe Biden,Emmanuelle Chaze
7266,Joe Biden,Dmitry Peskov
7267,Joe Biden,Kyrylo Budanov
7268,Joe Biden,Anthony Albanese
7269,Joe Biden,Olaf Scholz
7270,Joe Biden,Andriy Kovaliov
7271,Joe Biden,Amanda Sloat
7272,Joe Biden,Serhiy Popko
7273,Joe Biden,Dmitry Medvedev
7274,Joe Biden,Jake Sullivan
7275,Ben Wallace,Antonio Guterres
7276,Ben Wallace,Vladimir Putin
7277,Ben Wallace,Stephane Dujarric
7278,Ben Wallace,Tayyip Erdogan
7279,Ben Wallace,Vyacheslav Volodin
7280,Ben Wallace,Emmanuelle Chaze
7281,Ben Wallace,Dmitry Peskov
7282,Ben Wallace,Kyrylo Budanov
7283,Ben Wallace,Anthony Albanese
7284,Ben Wallace,Olaf Scholz
7285,Ben Wallace,Andriy Kovaliov
7286,Ben Wallace,Amanda Sloat
7287,Ben Wallace,Serhiy Popko
7288,Ben Wallace,Dmitry Medvedev
7289,Ben Wallace,Jake Sullivan
7290,Antonio Guterres,Vladimir Putin
7291,Antonio Guterres,Stephane Dujarric
7292,Antonio Guterres,Tayyip Erdogan
7293,Antonio Guterres,Vyacheslav Volodin
7294,Antonio Guterres,Emmanuelle Chaze
7295,Antonio Guterres,Dmitry Peskov
7296,Antonio Guterres,Kyrylo Budanov
7297,Antonio Guterres,Anthony Albanese
7298,Antonio Guterres,Olaf Scholz
7299,Antonio Guterres,Andriy Kovaliov
7300,Antonio Guterres,Amanda Sloat
7301,Antonio Guterres,Serhiy Popko
7302,Antonio Guterres,Dmitry Medvedev
7303,Antonio Guterres,Jake Sullivan
7304,Vladimir Putin,Stephane Dujarric
7305,Vladimir Putin,Tayyip Erdogan
7306,Vladimir Putin,Vyacheslav Volodin
7307,Vladimir Putin,Emmanuelle Chaze
7308,Vladimir Putin,Dmitry Peskov
7309,Vladimir Putin,Kyrylo Budanov
7310,Vladimir Putin,Anthony Albanese
7311,Vladimir Putin,Olaf Scholz
7312,Vladimir Putin,Andriy Kovaliov
7313,Vladimir Putin,Amanda Sloat
7314,Vladimir Putin,Serhiy Popko
7315,Vladimir Putin,Dmitry Medvedev
7316,Vladimir Putin,Jake Sullivan
7317,Stephane Dujarric,Tayyip Erdogan
7318,Stephane Dujarric,Vyacheslav Volodin
7319,Stephane Dujarric,Emmanuelle Chaze
7320,Stephane Dujarric,Dmitry Peskov
7321,Stephane Dujarric,Kyrylo Budanov
7322,Stephane Dujarric,Anthony Albanese
7323,Stephane Dujarric,Olaf Scholz
7324,Stephane Dujarric,Andriy Kovaliov
7325,Stephane Dujarric,Amanda Sloat
7326,Stephane Dujarric,Serhiy Popko
7327,Stephane Dujarric,Dmitry Medvedev
7328,Stephane Dujarric,Jake Sullivan
7329,Tayyip Erdogan,Vyacheslav Volodin
7330,Tayyip Erdogan,Emmanuelle Chaze
7331,Tayyip Erdogan,Dmitry Peskov
7332,Tayyip Erdogan,Kyrylo Budanov
7333,Tayyip Erdogan,Anthony Albanese
7334,Tayyip Erdogan,Olaf Scholz
7335,Tayyip Erdogan,Andriy Kovaliov
7336,Tayyip Erdogan,Amanda Sloat
7337,Tayyip Erdogan,Serhiy Popko
7338,Tayyip Erdogan,Dmitry Medvedev
7339,Tayyip Erdogan,Jake Sullivan
7340,Vyacheslav Volodin,Emmanuelle Chaze
7341,Vyacheslav Volodin,Dmitry Peskov
7342,Vyacheslav Volodin,Kyrylo Budanov
7343,Vyacheslav Volodin,Anthony Albanese
7344,Vyacheslav Volodin,Olaf Scholz
7345,Vyacheslav Volodin,Andriy Kovaliov
7346,Vyacheslav Volodin,Amanda Sloat
7347,Vyacheslav Volodin,Serhiy Popko
7348,Vyacheslav Volodin,Dmitry Medvedev
7349,Vyacheslav Volodin,Jake Sullivan
7350,Emmanuelle Chaze,Dmitry Peskov
7351,Emmanuelle Chaze,Kyrylo Budanov
7352,Emmanuelle Chaze,Anthony Albanese
7353,Emmanuelle Chaze,Olaf Scholz
7354,Emmanuelle Chaze,Andriy Kovaliov
7355,Emmanuelle Chaze,Amanda Sloat
7356,Emmanuelle Chaze,Serhiy Popko
7357,Emmanuelle Chaze,Dmitry Medvedev
7358,Emmanuelle Chaze,Jake Sullivan
7359,Dmitry Peskov,Kyrylo Budanov
7360,Dmitry Peskov,Anthony Albanese
7361,Dmitry Peskov,Olaf Scholz
7362,Dmitry Peskov,Andriy Kovaliov
7363,Dmitry Peskov,Amanda Sloat
7364,Dmitry Peskov,Serhiy Popko
7365,Dmitry Peskov,Dmitry Medvedev
7366,Dmitry Peskov,Jake Sullivan
7367,Kyrylo Budanov,Anthony Albanese
7368,Kyrylo Budanov,Olaf Scholz
7369,Kyrylo Budanov,Andriy Kovaliov
7370,Kyrylo Budanov,Amanda Sloat
7371,Kyrylo Budanov,Serhiy Popko
7372,Kyrylo Budanov,Dmitry Medvedev
7373,Kyrylo Budanov,Jake Sullivan
7374,Anthony Albanese,Olaf Scholz
7375,Anthony Albanese,Andriy Kovaliov
7376,Anthony Albanese,Amanda Sloat
7377,Anthony Albanese,Serhiy Popko
7378,Anthony Albanese,Dmitry Medvedev
7379,Anthony Albanese,Jake Sullivan
7380,Olaf Scholz,Andriy Kovaliov
7381,Olaf Scholz,Amanda Sloat
7382,Olaf Scholz,Serhiy Popko
7383,Olaf Scholz,Dmitry Medvedev
7384,Olaf Scholz,Jake Sullivan
7385,Andriy Kovaliov,Amanda Sloat
7386,Andriy Kovaliov,Serhiy Popko
7387,Andriy Kovaliov,Dmitry Medvedev
7388,Andriy Kovaliov,Jake Sullivan
7389,Amanda Sloat,Serhiy Popko
7390,Amanda Sloat,Dmitry Medvedev
7391,Amanda Sloat,Jake Sullivan
7392,Serhiy Popko,Dmitry Medvedev
7393,Serhiy Popko,Jake Sullivan
7394,Dmitry Medvedev,Jake Sullivan
7395,Anthony Albanese,Gary Ramage
7396,Anthony Albanese,Fiona Simson
7397,Anthony Albanese,Tim Ayres
7398,Anthony Albanese,Don Farrell
7399,Anthony Albanese,Murray Watt
7400,Anthony Albanese,David Littleproud
7401,Anthony Albanese,Jamieson Murphy
7402,Gary Ramage,Fiona Simson
7403,Gary Ramage,Tim Ayres
7404,Gary Ramage,Don Farrell
7405,Gary Ramage,Murray Watt
7406,Gary Ramage,David Littleproud
7407,Gary Ramage,Jamieson Murphy
7408,Fiona Simson,Tim Ayres
7409,Fiona Simson,Don Farrell
7410,Fiona Simson,Murray Watt
7411,Fiona Simson,David Littleproud
7412,Fiona Simson,Jamieson Murphy
7413,Tim Ayres,Don Farrell
7414,Tim Ayres,Murray Watt
7415,Tim Ayres,David Littleproud
7416,Tim Ayres,Jamieson Murphy
7417,Don Farrell,Murray Watt
7418,Don Farrell,David Littleproud
7419,Don Farrell,Jamieson Murphy
7420,Murray Watt,David Littleproud
7421,Murray Watt,Jamieson Murphy
7422,David Littleproud,Jamieson Murphy
7423,Anthony Albanese,Gary Ramage
7424,Anthony Albanese,Fiona Simson
7425,Anthony Albanese,Tim Ayres
7426,Anthony Albanese,Don Farrell
7427,Anthony Albanese,Murray Watt
7428,Anthony Albanese,David Littleproud
7429,Anthony Albanese,Jamieson Murphy
7430,Gary Ramage,Fiona Simson
7431,Gary Ramage,Tim Ayres
7432,Gary Ramage,Don Farrell
7433,Gary Ramage,Murray Watt
7434,Gary Ramage,David Littleproud
7435,Gary Ramage,Jamieson Murphy
7436,Fiona Simson,Tim Ayres
7437,Fiona Simson,Don Farrell
7438,Fiona Simson,Murray Watt
7439,Fiona Simson,David Littleproud
7440,Fiona Simson,Jamieson Murphy
7441,Tim Ayres,Don Farrell
7442,Tim Ayres,Murray Watt
7443,Tim Ayres,David Littleproud
7444,Tim Ayres,Jamieson Murphy
7445,Don Farrell,Murray Watt
7446,Don Farrell,David Littleproud
7447,Don Farrell,Jamieson Murphy
7448,Murray Watt,David Littleproud
7449,Murray Watt,Jamieson Murphy
7450,David Littleproud,Jamieson Murphy
7451,Anthony Albanese,Gary Ramage
7452,Anthony Albanese,Fiona Simson
7453,Anthony Albanese,Tim Ayres
7454,Anthony Albanese,Don Farrell
7455,Anthony Albanese,Murray Watt
7456,Anthony Albanese,David Littleproud
7457,Anthony Albanese,Jamieson Murphy
7458,Gary Ramage,Fiona Simson
7459,Gary Ramage,Tim Ayres
7460,Gary Ramage,Don Farrell
7461,Gary Ramage,Murray Watt
7462,Gary Ramage,David Littleproud
7463,Gary Ramage,Jamieson Murphy
7464,Fiona Simson,Tim Ayres
7465,Fiona Simson,Don Farrell
7466,Fiona Simson,Murray Watt
7467,Fiona Simson,David Littleproud
7468,Fiona Simson,Jamieson Murphy
7469,Tim Ayres,Don Farrell
7470,Tim Ayres,Murray Watt
7471,Tim Ayres,David Littleproud
7472,Tim Ayres,Jamieson Murphy
7473,Don Farrell,Murray Watt
7474,Don Farrell,David Littleproud
7475,Don Farrell,Jamieson Murphy
7476,Murray Watt,David Littleproud
7477,Murray Watt,Jamieson Murphy
7478,David Littleproud,Jamieson Murphy
7479,Anthony Albanese,Gary Ramage
7480,Anthony Albanese,Fiona Simson
7481,Anthony Albanese,Tim Ayres
7482,Anthony Albanese,Don Farrell
7483,Anthony Albanese,Murray Watt
7484,Anthony Albanese,David Littleproud
7485,Anthony Albanese,Jamieson Murphy
7486,Gary Ramage,Fiona Simson
7487,Gary Ramage,Tim Ayres
7488,Gary Ramage,Don Farrell
7489,Gary Ramage,Murray Watt
7490,Gary Ramage,David Littleproud
7491,Gary Ramage,Jamieson Murphy
7492,Fiona Simson,Tim Ayres
7493,Fiona Simson,Don Farrell
7494,Fiona Simson,Murray Watt
7495,Fiona Simson,David Littleproud
7496,Fiona Simson,Jamieson Murphy
7497,Tim Ayres,Don Farrell
7498,Tim Ayres,Murray Watt
7499,Tim Ayres,David Littleproud
7500,Tim Ayres,Jamieson Murphy
7501,Don Farrell,Murray Watt
7502,Don Farrell,David Littleproud
7503,Don Farrell,Jamieson Murphy
7504,Murray Watt,David Littleproud
7505,Murray Watt,Jamieson Murphy
7506,David Littleproud,Jamieson Murphy
7507,Anthony Albanese,Gary Ramage
7508,Anthony Albanese,Fiona Simson
7509,Anthony Albanese,Tim Ayres
7510,Anthony Albanese,Don Farrell
7511,Anthony Albanese,Murray Watt
7512,Anthony Albanese,David Littleproud
7513,Anthony Albanese,Jamieson Murphy
7514,Gary Ramage,Fiona Simson
7515,Gary Ramage,Tim Ayres
7516,Gary Ramage,Don Farrell
7517,Gary Ramage,Murray Watt
7518,Gary Ramage,David Littleproud
7519,Gary Ramage,Jamieson Murphy
7520,Fiona Simson,Tim Ayres
7521,Fiona Simson,Don Farrell
7522,Fiona Simson,Murray Watt
7523,Fiona Simson,David Littleproud
7524,Fiona Simson,Jamieson Murphy
7525,Tim Ayres,Don Farrell
7526,Tim Ayres,Murray Watt
7527,Tim Ayres,David Littleproud
7528,Tim Ayres,Jamieson Murphy
7529,Don Farrell,Murray Watt
7530,Don Farrell,David Littleproud
7531,Don Farrell,Jamieson Murphy
7532,Murray Watt,David Littleproud
7533,Murray Watt,Jamieson Murphy
7534,David Littleproud,Jamieson Murphy
7535,Julianne Smith,America Atlantic
7536,Julianne Smith,America Pacific
7537,Julianne Smith,Jens Stoltenberg
7538,Julianne Smith,Joe Biden
7539,Julianne Smith,Mark Kennedy
7540,Julianne Smith,Anthony Albanese
7541,Julianne Smith,Fumio Kishida
7542,Julianne Smith,Chris Hipkins
7543,Julianne Smith,Yoon Suk Yeol
7544,Julianne Smith,Wang Wenbin
7545,Julianne Smith,Celia Mendoza
7546,Julianne Smith,Jorge Agobian
7547,America Atlantic,America Pacific
7548,America Atlantic,Jens Stoltenberg
7549,America Atlantic,Joe Biden
7550,America Atlantic,Mark Kennedy
7551,America Atlantic,Anthony Albanese
7552,America Atlantic,Fumio Kishida
7553,America Atlantic,Chris Hipkins
7554,America Atlantic,Yoon Suk Yeol
7555,America Atlantic,Wang Wenbin
7556,America Atlantic,Celia Mendoza
7557,America Atlantic,Jorge Agobian
7558,America Pacific,Jens Stoltenberg
7559,America Pacific,Joe Biden
7560,America Pacific,Mark Kennedy
7561,America Pacific,Anthony Albanese
7562,America Pacific,Fumio Kishida
7563,America Pacific,Chris Hipkins
7564,America Pacific,Yoon Suk Yeol
7565,America Pacific,Wang Wenbin
7566,America Pacific,Celia Mendoza
7567,America Pacific,Jorge Agobian
7568,Jens Stoltenberg,Joe Biden
7569,Jens Stoltenberg,Mark Kennedy
7570,Jens Stoltenberg,Anthony Albanese
7571,Jens Stoltenberg,Fumio Kishida
7572,Jens Stoltenberg,Chris Hipkins
7573,Jens Stoltenberg,Yoon Suk Yeol
7574,Jens Stoltenberg,Wang Wenbin
7575,Jens Stoltenberg,Celia Mendoza
7576,Jens Stoltenberg,Jorge Agobian
7577,Joe Biden,Mark Kennedy
7578,Joe Biden,Anthony Albanese
7579,Joe Biden,Fumio Kishida
7580,Joe Biden,Chris Hipkins
7581,Joe Biden,Yoon Suk Yeol
7582,Joe Biden,Wang Wenbin
7583,Joe Biden,Celia Mendoza
7584,Joe Biden,Jorge Agobian
7585,Mark Kennedy,Anthony Albanese
7586,Mark Kennedy,Fumio Kishida
7587,Mark Kennedy,Chris Hipkins
7588,Mark Kennedy,Yoon Suk Yeol
7589,Mark Kennedy,Wang Wenbin
7590,Mark Kennedy,Celia Mendoza
7591,Mark Kennedy,Jorge Agobian
7592,Anthony Albanese,Fumio Kishida
7593,Anthony Albanese,Chris Hipkins
7594,Anthony Albanese,Yoon Suk Yeol
7595,Anthony Albanese,Wang Wenbin
7596,Anthony Albanese,Celia Mendoza
7597,Anthony Albanese,Jorge Agobian
7598,Fumio Kishida,Chris Hipkins
7599,Fumio Kishida,Yoon Suk Yeol
7600,Fumio Kishida,Wang Wenbin
7601,Fumio Kishida,Celia Mendoza
7602,Fumio Kishida,Jorge Agobian
7603,Chris Hipkins,Yoon Suk Yeol
7604,Chris Hipkins,Wang Wenbin
7605,Chris Hipkins,Celia Mendoza
7606,Chris Hipkins,Jorge Agobian
7607,Yoon Suk Yeol,Wang Wenbin
7608,Yoon Suk Yeol,Celia Mendoza
7609,Yoon Suk Yeol,Jorge Agobian
7610,Wang Wenbin,Celia Mendoza
7611,Wang Wenbin,Jorge Agobian
7612,Celia Mendoza,Jorge Agobian
7613,Anthony Albanese,Oleksii Reznikov
7614,Anthony Albanese,Vasyl Myroshnychenko
7615,Oleksii Reznikov,Vasyl Myroshnychenko
7616,Chau Van Kham,Anthony Albanese
7617,Chau Van Kham,Dan Phuong Nguyen
7618,Anthony Albanese,Dan Phuong Nguyen
7619,Volodymyr Zelensky,Joe Biden
7620,Volodymyr Zelensky,Ben Wallace
7621,Volodymyr Zelensky,Antonio Guterres
7622,Volodymyr Zelensky,Vladimir Putin
7623,Volodymyr Zelensky,Stephane Dujarric
7624,Volodymyr Zelensky,Tayyip Erdogan
7625,Volodymyr Zelensky,Vyacheslav Volodin
7626,Volodymyr Zelensky,Emmanuelle Chaze
7627,Volodymyr Zelensky,Dmitry Peskov
7628,Volodymyr Zelensky,Kyrylo Budanov
7629,Volodymyr Zelensky,Anthony Albanese
7630,Volodymyr Zelensky,Olaf Scholz
7631,Volodymyr Zelensky,Andriy Kovaliov
7632,Volodymyr Zelensky,Amanda Sloat
7633,Volodymyr Zelensky,Serhiy Popko
7634,Volodymyr Zelensky,Dmitry Medvedev
7635,Volodymyr Zelensky,Jake Sullivan
7636,Joe Biden,Ben Wallace
7637,Joe Biden,Antonio Guterres
7638,Joe Biden,Vladimir Putin
7639,Joe Biden,Stephane Dujarric
7640,Joe Biden,Tayyip Erdogan
7641,Joe Biden,Vyacheslav Volodin
7642,Joe Biden,Emmanuelle Chaze
7643,Joe Biden,Dmitry Peskov
7644,Joe Biden,Kyrylo Budanov
7645,Joe Biden,Anthony Albanese
7646,Joe Biden,Olaf Scholz
7647,Joe Biden,Andriy Kovaliov
7648,Joe Biden,Amanda Sloat
7649,Joe Biden,Serhiy Popko
